B2C_MU_03,MU,LHW,SHA,2019-01-27,MU9214,Y,2240.0,10,标准经济舱,2019-01-04 09:31:30 282
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,I,1790.0,2,折扣公务舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,E,1840.0,10,折扣经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,N,1420.0,10,折扣经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,V,780.0,10,折扣经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,F,6720.0,2,标准头等舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,J,4480.0,4,标准公务舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,PVG,2019-01-27,MU9222,Y,2240.0,10,标准经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU2127,P,1730.0,1,超值头等舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU2127,I,1790.0,1,折扣公务舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU2127,E,1860.0,10,折扣经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU2127,N,1430.0,10,折扣经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU2127,V,760.0,10,折扣经济舱,2019-01-04 09:31:30 283
B2C_MU_03,MU,LHW,SHA,2019-01-27,MU2127,F,6720.0,3,标准头等舱,2019-01-04 09:31:30 283
